"ID Respecto al contrato y los montos (Factura-Orden de compra-Contrato-Proveedor)","Fecha de Firma Del Contrato","Número O Referencia de Identificación Del Contrato","Objeto Del Contrato","Hipervínculo Al Contrato Firmado","Hipervínculo Al Convenio Modificatorio, en su Caso","Monto Total Del Contrato","Monto Pagado Al Periodo Publicado","Fecha de Inicio de Los Servicios Contratados","Fecha de Término de Los Servicios Contratados","Número de Factura","Hipervínculo a La Factura"
427-1-322-45,2020-04-22,AD085/2020,"SERVICIO DE PUBLICIDAD EN MEDIOS INFORMATIVO DIGITAL WWW.TODOESPOLITICA.COM.MX PARA LA CORRECTA COMUNICACIÓN SOCIAL.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/TAD085-2020_DANIEL_PRIETO.PDF,,235712.00,235712.00,2020-04-08,2020-06-30,11,https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD085-2020-DANIEL_ABRAHAM_PRIETO_NEVAREZ-1.PDF
428-1-324-76,2020-04-22,AD086/2020,"SERVICIO DE PUBLICIDAD EN MEDIOS INFORMATIVO DIGITAL WWW.CHIHUAHUANOTICIAS.COM PARA LA CORRECTA COMUNICACIÓN SOCIAL.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD086-2020.PDF,,77465.08,77465.08,2020-04-08,2020-06-30,2020,https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD086-2020_PERIODICOSDIGITALESCHIHUAHUANOTICIAS-1.PDF
429-1-324-76,2020-04-22,AD086/2020,"Banner en la página digital.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD086-2020.PDF,,47334.91,47334.91,2020-04-08,2020-06-30,B56B,https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD086-2020_PERIODICOSDIGITALESCHIHUAHUANOTICIAS-2.PDF
43-1-119-37,2019-03-15,AD123/19,"Lona, instalacion y retiro por diseño unipolar, arrendamiento de espacios unipolares contando con servicio de impresión, montaje y retiro de material
 ",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_123-19.PDF,,243600.00,243600.00,2019-03-15,2019-06-30,A-189,https://www.sindicatura.mx/publicidad-abierta/data/facturas/81-COMERCIALIZADORA_IMATION_S.A._DE_C.V..PDF
430-1-316-74,2020-04-22,AD087/2020,"Banner en la página digital.",,,220390.00,220390.00,2020-04-08,2020-06-30,0325,https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD087-2020_REFERENTE-00321-1.PDF
431-1-316-74,2020-04-22,AD087/2020,"SERVICIO DE PUBLICIDAD EN MEDIOS INFORMATIVO DIGITAL WWW.REFERENTE.MX PARA LA CORRECTA COMUNICACIÓN SOCIAL.",,,139200.00,139200.00,2020-04-08,2020-06-30,"PR 321",https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD087-2020_REFERENTE-00321-2.PDF
432-1-318-57,2020-04-22,AD089/2020,"SERVICIO DE PUBLICIDAD EN MEDIOS INFORMATIVO DIGITAL WWW.OMNIA.COM.MX PARA LA CORRECTA COMUNICACIÓN SOCIAL.",,,98000.00,98000.00,2020-04-08,2020-06-30,"A 665",https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD089-2020_OMNIAA_648-1.PDF
433-1-318-57,2020-04-22,AD089/2020,"SERVICIO DE PUBLICIDAD EN MEDIOS INFORMATIVO DIGITAL WWW.OMNIA.COM.MX PARA LA CORRECTA COMUNICACIÓN SOCIAL.",,,49000.00,49000.00,2020-04-08,2020-06-30,"A 648",https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD089-2020_OMNIAA_648-2.PDF
434-1-320-77,2020-04-22,AD091/2020,"SERVICIO DE PUBLICIDAD EN MEDIOS INFORMATIVO DIGITAL WWW.PORLALIBRE.COM.MX PARA LA CORRECTA COMUNICACIÓN SOCIAL
 ",,,232000.00,232000.00,2020-04-08,2020-06-30,-38,https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD091-2020_PORLALIBREF2-1.PDF
435-1-320-77,2020-04-22,AD091/2020,"SERVICIO DE PUBLICIDAD EN MEDIOS INFORMATIVO DIGITAL WWW.PORLALIBRE.COM.MX PARA LA CORRECTA COMUNICACIÓN SOCIAL
 ",,,46400.00,46400.00,2020-04-08,2020-06-30,-41,https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD091-2020_PORLALIBREF2-2.PDF
436-1-321-23,2020-04-22,AD093/2020,"SERVICIO DE PUBLICIDAD EN MEDIOS INFORMATIVO DIGITAL WWW.ELOBSERVADOR.MX PARA LA CORRECTA COMUNICACIÓN SOCIAL.",,,120000.00,120000.00,2020-04-08,2020-06-30,9658,https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD093-2020_FENIXCOMUNICACIONES.PDF
437-1-325-35,2020-04-22,AD094/2020,"SERVICIO DE PUBLICIDAD EN MEDIOS INFORMATIVO DIGITAL WWW.ELHERALDODECHIHUAHUA.COM.MX PARA LA CORRECTA COMUNICACIÓN SOCIAL.",,,603200.00,603200.00,2020-04-08,2020-06-30,AXAB000231362,https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD094-2020_HERALDODIGITAL-2.PDF
438-1-325-35,2020-04-22,AD094/2020,"SERVICIO DE PUBLICIDAD EN MEDIOS INFORMATIVO DIGITAL WWW.ELHERALDODECHIHUAHUA.COM.MX PARA LA CORRECTA COMUNICACIÓN SOCIAL.",,,886800.00,886800.00,2020-04-08,2020-06-30,AXAB000232032,https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD094-2020HERALDODIGITAL-1.PDF
439-1-326-56,2020-04-21,AD096/2020,"SERVICIO DE PUBLICIDAD EN RADIO A TRAVÉS DEL PROGRAMA""""PALABRA PROPIA"""" VÍA SPOTS DE AVISOS  Y ANUNCIOS OFICIALES, TRANSMISIONES EN PROGRAMAS Y TRANSMISIONES EN VIVO PARA LA CORRECTA COMUNICACIÓN SOCIAL DEL GOBIERNO MUNICIPAL.",,,111079.28,111079.28,2020-04-08,2020-06-30,"NLC 365",https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD096-2020_NUEVALINEACOM-1.PDF
44-1-120-16,2019-03-15,AD125/19,"Spot en radio en aserto radio
 ",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_125-19.PDF,,67999.00,67999.00,2019-03-15,2019-06-30,310-1*,https://www.sindicatura.mx/publicidad-abierta/data/facturas/82-LUIS_JAVIER_VALERO_FLORES.PDF
440-1-326-56,2020-04-21,AD096/2020,"SERVICIO DE PUBLICIDAD EN RADIO A TRAVÉS DEL PROGRAMA""""PALABRA PROPIA"""" VÍA SPOTS DE AVISOS  Y ANUNCIOS OFICIALES, TRANSMISIONES EN PROGRAMAS Y TRANSMISIONES EN VIVO PARA LA CORRECTA COMUNICACIÓN SOCIAL DEL GOBIERNO MUNICIPAL.",,,78717.60,78717.60,2020-04-08,2020-06-30,"NLC 357",https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD096-2020_NUEVALINEACOM-2.PDF
441-1-327-80,2020-04-22,AD098/2020,"


SERVICIO DE PUBLICIDAD EN RADIO A TRAVÉS DE LA PROGRAMACIÓN DE """"RADIO FÓRMULA XHV 101.7 FM"""" VÍA SPOTS DE AVISOS  Y ANUNCIOS OFICIALES, TRANSMISIONES EN PROGRAMAS Y TRANSMISIONES EN VIVO PARA LA CORRECTA COMUNICACIÓN SOCIAL DEL GOBIERNO MUNICIPAL



 ",,,100966.40,100966.40,2020-04-08,2020-06-30,"AC 5000639",https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD098-2020_RADIOAMERICA-1.PDF
442-1-327-80,2020-04-22,AD098/2020,"


SERVICIO DE PUBLICIDAD EN RADIO A TRAVÉS DE LA PROGRAMACIÓN DE """"RADIO FÓRMULA XHV 101.7 FM"""" VÍA SPOTS DE AVISOS  Y ANUNCIOS OFICIALES, TRANSMISIONES EN PROGRAMAS Y TRANSMISIONES EN VIVO PARA LA CORRECTA COMUNICACIÓN SOCIAL DEL GOBIERNO MUNICIPAL



 ",,,232969.00,232969.00,2020-04-08,2020-06-30,"AC 5000632",https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD098-2020_RADIOAMERICA-2.PDF
443-1-328-28,2020-04-22,AD088/2020,"SERVICIO DE PUBLICIDAD EN MEDIOS INFORMATIVO DIGITAL WWW.ENCONTRASTE.COM.MX PARA LA CORRECTA COMUNICACIÓN SOCIAL.",,,108000.00,108000.00,2020-04-08,2020-06-30,42,https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD088-2020-ANGELICA_DELGADO_CANO-1.PDF
444-1-328-28,2020-04-22,AD088/2020,"SERVICIO DE PUBLICIDAD EN MEDIOS INFORMATIVO DIGITAL WWW.ENCONTRASTE.COM.MX PARA LA CORRECTA COMUNICACIÓN SOCIAL.",,,83520.00,83520.00,2020-04-08,2020-06-30,20,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5f59233b91bd0_AD088-2020-ANGELICA_DELGADO_CANO-1.PDF
445-1-329-49,2020-04-22,AD090/2020,"SERVICIO DE PUBLICIDAD EN MEDIOS INFORMATIVO DIGITAL WWW.ELCIRCULOROJO.COM.MX PARA LA CORRECTA COMUNICACIÓN SOCIAL
 ",,,141760.00,141760.00,2020-04-08,2020-06-30,"A 231",https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD090-2020_MARIAANDREAMEDINA-1.PDF
446-1-329-49,2020-04-22,AD090/2020,"SERVICIO DE PUBLICIDAD EN MEDIOS INFORMATIVO DIGITAL WWW.ELCIRCULOROJO.COM.MX PARA LA CORRECTA COMUNICACIÓN SOCIAL.",,,74240.00,74240.00,2020-04-08,2020-06-30,"A 228",https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD090-2020_MARIAANDREAMEDINA-2.PDF
447-1-330-40,2020-04-22,AD092/2020,"SERVICIO DE PUBLICIDAD EN MEDIOS INFORMATIVO DIGITAL WWW.ELINSTANTE.COM.MX PARA LA CORRECTA COMUNICACIÓN SOCIAL.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/TAD092-2020_JESUS_EDUARDO_VARGAS_JIMENEZ.PDF,,209728.00,209728.00,2020-04-08,2020-06-30,5,https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD092-2020_JESUSEVARGAS.PDF
448-1-331-22,2020-04-22,AD095/2020,"SERVICIO DE PUBLICIDAD EN MEDIOS INFORMATIVO DIGITAL WWW.ALCONTACTO.COM.MX PARA LA CORRECTA COMUNICACIÓN SOCIAL.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/TAD095-2020_FATIMA_ROXANA_DOZAL.PDF,,174000.00,174000.00,2020-04-08,2020-06-30,D28D,https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD095-2020_FATIMADOZAL-1.PDF
449-1-331-22,2020-04-22,AD095/2020,"MEDIOS INFORMATIVO DIGITAL WWW.ALCONTACTO.COM.MX PARA LA CORRECTA COMUNICACIÓN SOCIAL.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/TAD095-2020_FATIMA_ROXANA_DOZAL.PDF,,104000.00,104000.00,2020-04-08,2020-06-30,F7F6,https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD095-2020_FATIMADOZAL-2.PDF
45-1-120-16,2019-03-15,AD125/19,"Spot en radio en aserto radio
 ",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_125-19.PDF,,31959.53,31959.53,2019-03-15,2019-06-30,312,https://www.sindicatura.mx/publicidad-abierta/data/facturas/83-LUIS_JAVIER_VALERO_FLORES.PDF
450-1-332-16,2020-04-22,AD097/2020,"Spot en radio.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/TAD097-2020_LUIS_JAVIER_VALERO.PDF,,73599.98,73599.98,2020-04-08,2020-06-30,344,https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD097-2020_LUISJAVIERVALERO-1.PDF
451-1-332-16,2020-04-22,AD097/2020,"SERVICIO DE PUBLICIDAD EN RADIO A TRAVÉS DEL PROGRAMA """"ASERTO"""" VÍA SPOTS DE AVISOS  Y ANUNCIOS OFICIALES, TRANSMISIONES EN PROGRAMAS Y TRANSMISIONES EN VIVO PARA LA CORRECTA COMUNICACIÓN SOCIAL DEL GOBIERNO MUNICIPAL
 ",https://www.sindicatura.mx/publicidad-abierta/data/contratos/TAD097-2020_LUIS_JAVIER_VALERO.PDF,,46399.98,46399.98,2020-04-08,2020-06-30,339,https://www.sindicatura.mx/publicidad-abierta/data/facturas/AD097-2020_LUISJAVIERVALERO-2.PDF
452-1-49-81,2018-01-01,AD011/18,"DISEÑO DE LOGOTIPO.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD011-18.PDF,,74999.28,74999.28,2018-01-01,2018-06-30,127-,https://www.sindicatura.mx/publicidad-abierta/data/facturas/1_2018-1.PDF
453-1-49-81,2018-01-01,AD011/18,"DISEÑO DE LOGOTIPO.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD011-18.PDF,,99999.04,99999.04,2018-01-01,2018-06-30,128,https://www.sindicatura.mx/publicidad-abierta/data/facturas/1_2018-2.PDF
454-1-173-83,2019-03-15,AD106/19,"Archivo de contenido digital con sintesis informativa de medios locales, estatales y nacionales.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_106-19.PDF,,87500.01,87500.01,2019-03-15,2019-06-30,fe89,https://www.sindicatura.mx/publicidad-abierta/data/facturas/NORA-1.PDF
455-1-49-81,2018-01-01,AD011/18,"DISEÑO DE LOGOTIPO.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD011-18.PDF,,49999.52,49999.52,2018-01-01,2018-06-30,129,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5f6a9e785c19b_1_2018-4.PDF
456-1-52-83,2018-01-01,AD034/2018,"SERVICIO SEMANAL POR ELABORACION DE SINTESIS CON INFORMACIÓN GENERAL Y POR MONITOREO DE PALABRAS CLAVES EN MEDIOS DE COMUNICACIÓN EN EL MES DE ENERO DE 2018.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD034-18.PDF,,40800.00,40800.00,2018-01-01,2018-06-30,851B,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5f6a9e9245dc1_1_2018-5.PDF
457-1-173-83,2019-03-15,AD106/19,"Archivo de contenido digital con sintesis informativa de medios locales, estatales y nacionales.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_106-19.PDF,,27500.00,27500.00,2019-03-15,2019-06-30,0930,https://www.sindicatura.mx/publicidad-abierta/data/facturas/NORA-2.PDF
458-1-52-83,2018-01-01,AD034/2018,"SERVICIO SEMANAL POR ELABORACION DE SINTESIS CON INFORMACIÓN GENERAL Y POR MONITOREO DE PALABRAS CLAVES EN MEDIOS DE COMUNICACIÓN EN EL MES DE FEBRERO DE 2018.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD034-18.PDF,,40800.00,40800.00,2018-01-01,2018-06-30,CE2E,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5f6a9ea64a2d3_1_2018-6.PDF
459-1-52-83,2018-01-01,AD034/2018,"SERVICIO SEMANAL POR ELABORACION DE SINTESIS CON INFORMACIÓN GENERAL Y POR MONITOREO DE PALABRAS CLAVES EN MEDIOS DE COMUNICACIÓN EN EL MES DE MARZO DE 2018.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD034-18.PDF,,40800.00,40800.00,2018-01-01,2018-06-30,537b,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5f6a9ebdd135b_1_2018-7.PDF
46-1-121-74,2019-03-15,AD127/19,"Banner  digital en la pagina referente  con link al pagina del municipio  de chihuahua
 ",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_127-19.PDF,,210000.00,210000.00,2019-03-15,2019-06-30,272,https://www.sindicatura.mx/publicidad-abierta/data/facturas/84-PERIODISMO_REFERENTE_S._DE_R.L._DE_C.V..PDF
460-1-118-88,2019-03-15,AD122/19,"Metrica del alcance por red social o plataforma digital, en 3 redes por 3 meses.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_122-19.PDF,,606750.00,606750.00,2019-03-15,2019-06-30,1195,https://www.sindicatura.mx/publicidad-abierta/data/facturas/TOLK-1.PDF
461-1-67-69,2018-01-01,AD048/18,"PUBLICIDAD EN TELEVISION VIA SPOTS DE AVISOS Y ANUNCIOS OFICIALES DURENTE MARZO DE 2018. ",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD048-18.PDF,,393675.00,393675.00,2018-01-01,2018-06-30,GF-30749,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5f6a9edd62735_1_2018-8.PDF
462-1-118-88,2019-03-15,AD122/19,"Metrica del alcance por red social o plataforma digital, en 3 redes por 1 meses.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_122-19.PDF,,242700.00,242700.00,2019-03-15,2019-06-30,1229,https://www.sindicatura.mx/publicidad-abierta/data/facturas/TOLK-2.PDF
463-1-67-69,2018-01-01,AD048/18,"PUBLICIDAD EN TELEVISION VIA SPOTS DE AVISOS Y ANUNCIOS OFICIALES DURENTE FEBRERO DE 2018. ",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD048-18.PDF,,572460.00,572460.00,2018-01-01,2018-06-30,GF-30748,https://www.sindicatura.mx/publicidad-abierta/data/facturas/1_2018-10.PDF
466-1-128-87,2019-03-15,AD134/19,"Servicio de publicidad en diversas plataformas durante marzo, abril y mayo de 2019",,,600000.00,600000.00,2019-03-15,2019-06-30,287,https://www.sindicatura.mx/publicidad-abierta/data/facturas/31-1.PDF
467-1-128-87,2019-03-15,AD134/19,"Servicio de publicidad en diversas plataformas durante junio de 2019.",,,149999.99,149999.99,2019-03-15,2019-06-30,289,https://www.sindicatura.mx/publicidad-abierta/data/facturas/31-2.PDF
469-1-137-90,2019-03-15,AD156/19,"Renta de espacios publicitarios en el estadio monumental.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_156-19.PDF,,348000.00,348000.00,2019-03-15,2019-06-30,B747,https://www.sindicatura.mx/publicidad-abierta/data/facturas/ASOC._FOMENTO.PDF
47-1-121-74,2019-03-15,AD127/19,"Banner  digital en la pagina referente  con link al pagina del municipio  de chihuahua
 ",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_127-19.PDF,,100000.00,100000.00,2019-03-15,2019-06-30,279,https://www.sindicatura.mx/publicidad-abierta/data/facturas/85-PERIODISMO_REFERENTE_S._DE_R.L._DE_C.V..PDF
470-1-140-75,2019-03-15,AD185/19,"Publicidad en comunicación radiofonica via spots y anuncios.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_185-19.PDF,,99668.66,99668.66,2019-03-15,2019-06-30,386,https://www.sindicatura.mx/publicidad-abierta/data/facturas/PLAT._EN_DIF..PDF
471-1-145-48,2019-03-15,AD078/19,"Publicidad en revistas.",,,12020.00,12020.00,2019-03-15,2019-06-30,2328,https://www.sindicatura.mx/publicidad-abierta/data/facturas/DAPHNE-1.PDF
472-1-145-48,2019-03-15,AD078/19,"Publicidad en revistas.",,,52200.00,52200.00,2019-03-15,2019-06-30,2313,https://www.sindicatura.mx/publicidad-abierta/data/facturas/DAPHNE-2.PDF
473-1-153-70,2019-03-15,AD086/19,"Publicidad en television vÍa spots y anuncios oficiales marzo y abril.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_086-19.PDF,,1117776.00,1117776.00,2019-03-15,2019-06-30,65A9,https://www.sindicatura.mx/publicidad-abierta/data/facturas/TV_AZTECA-1.PDF
474-1-153-70,2019-03-15,AD086/19,"Publicidad en television via spots y anuncios oficiales mayo.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_086-19.PDF,,480414.00,480414.00,2019-03-15,2019-06-30,65EF,https://www.sindicatura.mx/publicidad-abierta/data/facturas/TV_AZTECA-2.PDF
475-1-172-81,2019-03-15,AD105/19,"Servicio de generacion de contenido multimedia y logotipo de producto.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_105-19.PDF,,179200.00,179200.00,2019-03-15,2019-06-30,155,https://www.sindicatura.mx/publicidad-abierta/data/facturas/MA._CRISTINA.PDF
476-1-172-81,2019-03-15,AD105/19,"Contratacion de servicio profesional en generacion de contenido multimedia, mayo.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_105-19.PDF,,36000.00,36000.00,2019-03-15,2019-06-30,157,https://www.sindicatura.mx/publicidad-abierta/data/facturas/5f6aa018d975e_MA._CRISTINA.PDF
477-1-67-69,2018-01-01,AD048/18,"PUBLICIDAD EN TELEVISION VIA SPOTS DE AVISOS Y ANUNCIOS OFICIALES DURENTE ENERO DE 2018. ",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD048-18.PDF,,1353285.00,1353285.00,2018-01-01,2018-06-30,GF-30747,https://www.sindicatura.mx/publicidad-abierta/data/facturas/1_2018-12.PDF
478-1-112-86,2019-03-15,AD114/19,"Monitoreo profesional mayo 2019 por radio tv y prensa escrita. Sintesis general de mayo 2019.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_114-19.PDF,,61950.00,61950.00,2019-03-15,2019-06-30,I850,https://www.sindicatura.mx/publicidad-abierta/data/facturas/INF._PROC.-1.PDF
479-1-112-86,2019-03-15,AD114/19,"Monitoreo profesional marzo y abril 2019 por radio tv y prensa escrita. Sintesis general de marzo y abril 2019.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_114-19.PDF,,100450.00,100450.00,2019-03-15,2019-06-30,1837,https://www.sindicatura.mx/publicidad-abierta/data/facturas/INF._PROC.-2.PDF
48-1-122-63,2019-03-15,AD128/19,"Banner  digital en la pagina elpuntero con link al pagina del municipio  de chihuahua
 ",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_128-19.PDF,,60000.00,60000.00,2019-03-15,2019-06-30,32,https://www.sindicatura.mx/publicidad-abierta/data/facturas/86-XOCHITL_JASMIN_GARCIA_GOMEZ.PDF
480-1-94-86,2018-01-01,AD059/18,"SERVICIO DE MONITOREO PROFESIONAL EN RADIO, TELEVISION, PRENSA ESCRITA Y MEDIOS DIGITALES, METRICAS POR SEGMENTO Y SINTESIS GENERAL ENERO 2018.",,,50825.01,50825.01,2018-01-01,2018-06-30,1658,https://www.sindicatura.mx/publicidad-abierta/data/facturas/1_2018-14.PDF
481-1-113-84,2019-03-15,AD115/19,"Servicio de monitoreo en tiempo real de medio de publicaciones en medios digitales, impresos, radio y tv con recurso de alertas. Marzo y abril.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_115-19.PDF,,210000.00,210000.00,2019-03-15,2019-06-30,4009,https://www.sindicatura.mx/publicidad-abierta/data/facturas/MONITO-1.PDF
482-1-94-86,2018-01-01,AD059/18,"SERVICIO DE MONITOREO PROFESIONAL EN RADIO, TELEVISION, PRENSA ESCRITA Y MEDIOS DIGITALES, METRICAS POR SEGMENTO Y SINTESIS GENERAL MARZO 2018.",,,66849.99,66849.99,2018-01-01,2018-06-30,1660,https://www.sindicatura.mx/publicidad-abierta/data/facturas/1_2018-15.PDF
483-1-113-84,2019-03-15,AD115/19,"Servicio de monitoreo en tiempo real de medio de publicaciones en medios digitales, impresos, radio y tv con recurso de alertas. Mayo.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_115-19.PDF,,138000.00,138000.00,2019-03-15,2019-06-30,4007,https://www.sindicatura.mx/publicidad-abierta/data/facturas/MONITO-2.PDF
484-1-94-86,2018-01-01,AD059/18,"SERVICIO DE MONITOREO PROFESIONAL EN RADIO, TELEVISION, PRENSA ESCRITA Y MEDIOS DIGITALES, METRICAS POR SEGMENTO Y SINTESIS GENERAL FEBRERO 2018.",,,57325.00,57325.00,2018-01-01,2018-06-30,1659,https://www.sindicatura.mx/publicidad-abierta/data/facturas/1_2018-16.PDF
485-1-25-84,2018-10-01,AD301/18,"SERVICIO DE MONITOREO PROFESIONAL DE MEDIOS (RADIO, TELEVISION, PRENSA ESCRITA Y PERIODICOS DIGITALES) OCTUBRE 2018.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_301-18.PDF,,252160.00,252160.00,2018-10-01,2018-12-31,84,https://www.sindicatura.mx/publicidad-abierta/data/facturas/1_2018-17.PDF
486-1-25-84,2018-10-01,AD301/18,"SERVICIO DE MONITOREO PROFESIONAL DE MEDIOS (RADIO, TELEVISION, PRENSA ESCRITA Y PERIODICOS DIGITALES) NOVIEMBRE 2018.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD_301-18.PDF,,182840.00,182840.00,2018-10-01,2018-12-31,85,https://www.sindicatura.mx/publicidad-abierta/data/facturas/1_2018-18.PDF
487-1-184-38,2018-01-01,AD116/18,"SERVICIO Y EDICION PROFESIONAL HD CALIDAD CINEMATOGRFICA HASTA EL MES DE MARZO DE 2018, INCLUYENDO LOS MATERIALES DE PREDIALES ENERO Y FEBRERO, AVISO DESVIACION CANTERA, INAUGURACION CANTERA, TREBOL HOMERO, FLUJO TRANSITO, INAUGURACION HOMERO.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD116-18.PDF,,600000.00,600000.00,2018-01-01,2018-06-30,C6343,https://www.sindicatura.mx/publicidad-abierta/data/facturas/1_2018-19.PDF
488-1-190-88,2018-01-01,AD127/18,"SERVICIOS PROFESIONALES DE METRICA DE POSICIONAMIENTO EN REDES SOCIALES Y CONTEO DE VISITAS DEL 1 AL 31 DE MARZO DEL 2018.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD127-18.PDF,,83380.00,83380.00,2018-01-01,2018-06-30,765,https://www.sindicatura.mx/publicidad-abierta/data/facturas/1_2018-20.PDF
489-1-190-88,2018-01-01,AD127/18,"SERVICIOS PROFESIONALES DE METRICA DE POSICIONAMIENTO EN REDES SOCIALES Y CONTEO DE VISITAS DEL 1 AL 28 DE FEBRERO DEL 2018.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD127-18.PDF,,83140.00,83140.00,2018-01-01,2018-06-30,764,https://www.sindicatura.mx/publicidad-abierta/data/facturas/1_2018-21.PDF
490-1-190-88,2018-01-01,AD127/18,"SERVICIOS PROFESIONALES DE METRICA DE POSICIONAMIENTO EN REDES SOCIALES Y CONTEO DE VISITAS DEL 1 AL 31 DE ENERO DEL 2018.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD127-18.PDF,,83380.00,83380.00,2018-01-01,2018-06-30,763,https://www.sindicatura.mx/publicidad-abierta/data/facturas/1_2018-22.PDF
491-1-191-85,2018-01-01,AD128/18,"SERVICIOS PROFESIONALES DE ANALISIS DE  TENDENCIA E INTERACCION EN REDES SOCIALES Y CONTEO DE VISITAS DEL 1 AL 31 DE MARZO DEL 2018.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD128-18.PDF,,83320.00,83320.00,2018-01-01,2018-06-30,63,https://www.sindicatura.mx/publicidad-abierta/data/facturas/1_2018-23.PDF
492-1-191-85,2018-01-01,AD128/18,"SERVICIOS PROFESIONALES DE ANALISIS DE  TENDENCIA E INTERACCION EN REDES SOCIALES Y CONTEO DE VISITAS DEL 1 AL 28 DE FEBRERO DEL 2018.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD128-18.PDF,,83320.00,83320.00,2018-01-01,2018-06-30,62-,https://www.sindicatura.mx/publicidad-abierta/data/facturas/1_2018-24.PDF
493-1-191-85,2018-01-01,AD128/18,"SERVICIOS PROFESIONALES DE ANALISIS DE  TENDENCIA E INTERACCION EN REDES SOCIALES Y CONTEO DE VISITAS DEL 1 AL 31 DE ENERO DEL 2018.",https://www.sindicatura.mx/publicidad-abierta/data/contratos/AD128-18.PDF,,83320.00,83320.00,2018-01-01,2018-06-30,61-,https://www.sindicatura.mx/publicidad-abierta/data/facturas/1_2018-25.PDF
